,journal_name,issn,citation_count_sum,paper_count_sum,avg_cites_per_paper,proj_ai,proj_ai_year
184,anatolian journal of cardiology,2149-2263,18.0,29.0,0.6206896551724138,0.102,2015
185,anatolian journal of cardiology,2149-2271,18.0,29.0,0.6206896551724138,0.102,2015
186,anatomical science international,1447-073X,153.0,157.0,0.9745222929936306,0.18,2015
187,andean geology,0718-7092,250.0,226.0,1.106194690265487,0.21100000000000002,2015
188,andean geology,0718-7106,250.0,226.0,1.106194690265487,0.21100000000000002,2015
189,anemia,2090-1275,193.0,91.0,2.120879120879121,0.478,2015
190,anesthesiology research and practice,1687-6970,201.0,102.0,1.9705882352941175,0.436,2015
191,angiogenesis,1573-7209,1254.0,264.0,4.75,1.319,2015
192,animal biodiversity and conservation,1578-665X,121.0,108.0,1.1203703703703705,0.214,2015
193,animal cognition,1435-9456,1505.0,504.0,2.986111111111111,0.736,2015
194,animal science papers and reports,0137-1649,169.0,131.0,1.2900763358778626,0.256,2015
195,annales geophysicae,0992-7689,1534.0,812.0,1.8891625615763548,0.414,2015
196,annales geophysicae,1432-0576,1534.0,812.0,1.8891625615763548,0.414,2015
197,annali dell istituto superiore di sanita,0021-2571,385.0,241.0,1.5975103734439835,0.335,2015
198,annals academy of medicine singapore,0304-4602,598.0,505.0,1.184158415841584,0.23,2015
199,annals of agricultural and environmental medicine,1232-1966,865.0,525.0,1.6476190476190475,0.348,2015
200,annals of agricultural and environmental medicine,1898-2263,865.0,525.0,1.6476190476190475,0.348,2015
201,annals of behavioral medicine,1532-4796,2237.0,436.0,5.1307339449541285,1.453,2015
